PROLIFIC_PID,Mini_VLAT_Raw_Score,Mini_VLAT_Corrected_Score,Total_NFC_Score,LoC_Score,Joyous_Exploration_Total,Deprivation_Sensitivity_Total,Stress_Tolerance_Total,Social_Curiosity_Total,Thrill_Seeking_Total,Extraversion,Agreeableness,Conscientiousness,Emotional_Stability,Openness_to_Experiences,ResponseId,Aesthetic_Appeal,Satisfaction_Rating,Perceived_Clarity,TIMER_First_Click,TIMER_Last_Click,TIMER_Page_Submit,Click_Count,Response,Success_Level,Effort_Level,Emotional_State,Vis,Task
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Appealing,Satisfied,Clear,14.829,138.703,143.027,5,"All 3 penguin species seem to have a longer flipper length with a higher body mass, but the Gentoo penguins seem to have a bigger body mass in general, which results in having longer flipper length compared to the other 2 penguins. ",Perfect Execution,Moderate Effort,Not At All,CS,RC
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Appealing,Satisfied,Clear,12.492,56.253,57.361,2,I do not see any outliers. ,Perfect Execution,Minimal Effort,Not At All,CS,DE1
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Appealing,Satisfied,Clear,2.937,2.937,21.253,1,A positive trend between penguin body mass and flipper length. ,,,,CS,DE2
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Appealing,Satisfied,Clear,1.714,73.119,75.824,2,"That Gentoo penguins have bigger body masses and longer flippers compared to Adelie and Chinstrap penguins. Also, the bigger the body mass, the longer the flippers. ",,,,CS,MEM
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,10.187,10.187,18.175,1,USA,Perfect Execution,Minimal Effort,Not At All,MS,ID
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,6.209,6.209,34.889,1,"They are almost the same, if not the same. ",Perfect Execution,Minimal Effort,Not At All,MS,C
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,17.134,69.108,172.864,7,"Both Europe and Japan have a bigger preference of 4 cylinders cars, while the USA has a bigger preference for 8 cylinders cars, but not as big of a difference between the different cars as Europe and Japan has.  ",Perfect Execution,Minimal Effort,Not At All,MS,T
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,13.251,60.875,65.58,4,No? I do not know where the Columns in USA are wider than that of Japan or Europe. ,Somewhat Successful,No Effort,Not At All,MS,RC
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,29.044,204.368,206.982,12,"4 cylinder cars are highly more prevalent in Europe and Japan, so I assume that is what consumers are performing to buy and drive. In the USA, 8 cylinders cars have a higher distribution, but it's almost equal to 4 and 6 cylinders cars. So I assume consumers in the USA have more than 1 preference. ",Very Successful,Moderate Effort,Not At All,MS,DE1
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,2.588,75.292,119.601,4,"In Europe and Japan, 4 cylinder cars dominates, but in the USA, all cars are as likely to be distributed, with a slight lead to 8 cylinders cars.",,,,MS,DE2
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Neutral,Neutral,1.853,89.185,92.219,13,Not all countries distribute the same kinds of cars. ,,,,MS,MEM
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,7.703,7.703,11.535,1,Gentoo,Perfect Execution,Moderate Effort,Moderately,PL,ID
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,24.66,24.66,63.455,1,Gentoo,Somewhat Successful,High Effort,Moderately,PL,C
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,1.626,2.248,142.608,2,"Gentoo seem to have a smaller beak depth compare to the Adelie and Chinstrap penguins, but the Gentoo seem to have the longer beak length, bigger body moss, and longer flipper length. ",Very Successful,High Effort,Moderately,PL,T
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,12.628,12.628,106.781,1,"I do not know if I understand what I am looking at, but for Gentoo penguins, I think the bigger the beak depth, the longer the beak. For Adelie penguins, the bigger the beak depth, the shorter the beak. For Chinstrap penguins, there seem to be no pattern. ",Very Successful,High Effort,Moderately,PL,RC
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,30.68,30.68,75.738,1,I want to say beak depth. ,Very Successful,High Effort,Moderately,PL,DE1
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,1.735,1.735,46.049,1,Adeline and Chinstrap penguins are more similar to each other than Gentoo penguins are to the others. ,,,,PL,DE2
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Very Unappealing,Very Unsatisfied,Unclear,1.143,243.715,261.541,4,"That for Adelie penguins, the bigger the beak depth, but shorter beak length, smaller body mass and flipper length compared to the Gentoo.",,,,PL,MEM
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,18.448,18.448,31.496,1,United States,Perfect Execution,Minimal Effort,Not At All,DP,ID
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,27.398,27.398,93.848,1,"They are about the same, as in both country saw an increase of 22-23 years. ",Perfect Execution,Moderate Effort,Not At All,DP,C
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,1.393,49.792,91.077,4,"I do not see a consistent pattern, other than all life expectancy increased. Some countries increased more years than others, while others increased less. ",Perfect Execution,Minimal Effort,Not At All,DP,T
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,1.546,63.68,64.895,3,Countries with a lower life expectancy in 1955 generally have a larger increase compared to ones that started with a high life expectancy in 1955.,Perfect Execution,Minimal Effort,Not At All,DP,RC
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,11.571,150.88,154.377,5,"The USA had the lowest increase, but it also started out with the highest life expectancy and still have the highest life expectancy in 2000. Indonesia had the biggest improvement. I can only guess the improvements are from advancement in society and technology. ",Perfect Execution,Minimal Effort,Not At All,DP,DE1
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,2.05,2.05,25.572,1,Life expectancy increased from 1955 to 2000. ,,,,DP,DE2
611bce5ac6e92b749dc5e450,11,8.5,62.0,19,24.0,25.0,13.0,25.0,11.0,4.0,11.0,11.0,5.0,11.0,R_4PN9KDCp6BAJ4eM,Neutral,Satisfied,Very Clear,1.15,1.15,25.194,1,"USA has the less improvement, but still the highest life expectancy from both 1955 and 2000.",,,,DP,MEM
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,16.261,28.445,34.634,3,April,Perfect Execution,No Effort,Not At All,BC,ID
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,15.005,22.949,26.84,2,July,Perfect Execution,No Effort,Not At All,BC,C
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,2.65,39.714,40.886,6,They ramin inconsistant.,Perfect Execution,No Effort,Not At All,BC,T
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,14.949,26.645,27.427,2,No,Perfect Execution,No Effort,Not At All,BC,RC
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,7.607,53.542,59.109,9,In month 7m there was a huge decrease.,Perfect Execution,No Effort,Not At All,BC,DE1
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,79.203,84.303,117.687,4,Prices  increase and decrease all the time.,,,,BC,DE2
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Very Unsatisfied,Very Unclear,5.08,36.872,52.78,3,Time changes all things.,,,,BC,MEM
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,29.701,29.701,48.271,1,The far right with a grade of 91-100.,Perfect Execution,No Effort,Not At All,HS,ID
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,44.804,60.268,65.673,2,55,Perfect Execution,No Effort,Not At All,HS,C
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,6.116,36.653,72.936,2,"Once you get to grade 40, there is a substantial increase.",Perfect Execution,Minimal Effort,Slightly,HS,T
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,6.151,56.503,70.603,5,No. ,Perfect Execution,No Effort,Not At All,HS,RC
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,44.412,44.412,64.688,1,Just a huge frop at the high end of the grades.,Very Successful,No Effort,Slightly,HS,DE1
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,17.968,32.935,44.26,3,Grades will always vary.,,,,HS,DE2
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Appealing,Neutral,Very Clear,6.043,28.718,32.394,3,Another boring graph or chart. ,,,,HS,MEM
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,11.76,11.76,17.686,1,2010,Perfect Execution,No Effort,Not At All,AR,ID
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,28.841,32.244,38.683,2,The first half.,Perfect Execution,Minimal Effort,Not At All,AR,C
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,13.586,18.05,34.248,3,It fluctuates quite a bit.,Perfect Execution,Minimal Effort,Not At All,AR,T
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,31.791,31.791,50.97,1,Shorter trend is from 2005 to 2006.,Perfect Execution,Moderate Effort,Not At All,AR,RC
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,18.407,79.856,82.611,12,"During the Obama presidency, the rate increased dramatically.",Very Successful,Moderate Effort,Not At All,AR,DE1
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,10.137,46.761,57.509,2,"The last three years, unemployment rate increased dramatically..",,,,AR,DE2
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Very Clear,11.38,54.732,55.672,3,Rates of unemployment increased significantly during the Obama presidency.,,,,AR,MEM
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,14.226,14.226,33.784,1,"In 2008, with President Obama.",Perfect Execution,No Effort,Not At All,SA,ID
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,55.255,55.255,71.787,1,The construction sector.,Perfect Execution,Minimal Effort,Not At All,SA,C
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,128.605,195.141,196.608,3,Mining increased quite a bit the latter half of the  decade. Wholesale and retail had decreases.,Perfect Execution,High Effort,Not At All,SA,T
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,6.634,31.185,97.662,2,Wholesale and retail appears to have been the most stable. Transportation and Utilities were the same.,Very Successful,Moderate Effort,Slightly,SA,RC
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,29.031,29.031,52.884,1,The last 3 of the long list went in tandem.,Perfect Execution,Minimal Effort,Slightly,SA,DE1
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,7.1,34.372,35.535,3,That Presiden Obama failed to country with high unemployment rates.,,,,SA,DE2
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Very Appealing,Satisfied,Clear,6.645,9.663,25.328,2,That this was pretty boring.,,,,SA,MEM
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,36.974,39.863,44.321,2,Gentoo,Somewhat Successful,No Effort,Not At All,BP,ID
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,18.758,18.758,30.469,1,Gentoo,Very Successful,Minimal Effort,Not At All,BP,C
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,48.752,57.757,75.3,2,I do not see any differene other than the Gentoo has a longer line.,Very Successful,Moderate Effort,Not At All,BP,T
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,28.782,28.782,38.994,1,Not at all.,Perfect Execution,Minimal Effort,Not At All,BP,RC
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,33.126,61.334,66.026,3,The chart gives very small amounts of information. ,Perfect Execution,Minimal Effort,Not At All,BP,DE1
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,5.33,5.33,26.311,1,the Gentoo has the largest size info.,,,,BP,DE2
656b72a5777a9eddffb28aba,7,5.0,79.0,7,19.0,15.0,23.0,19.0,15.0,6.0,10.0,13.0,8.0,8.0,R_2dGxU0HbJqFltS5,Neutral,Satisfied,Very Clear,4.593,28.776,32.875,2,The Gentoo penguins is the largest compared to the other two species.,,,,BP,MEM
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,20.93,25.514,30.241,3,80,Very Successful,High Effort,Not At All,HS,ID
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,14.837,18.747,23.729,2,80,Perfect Execution,High Effort,Very,HS,C
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,10.388,10.412,32.229,2,not steady,Very Successful,Maximum Effort,Moderately,HS,T
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,12.038,12.106,34.072,2,a bit consistent ,Very Successful,Maximum Effort,Very,HS,RC
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,24.283,33.595,100.118,3,a  gradual rise up.,Very Successful,Maximum Effort,Very,HS,DE1
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,6.785,6.785,49.503,1,The distribution is quite good.,,,,HS,DE2
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Very Satisfied,Clear,4.328,4.328,56.705,1,The distribution is fair,,,,HS,MEM
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,21.986,21.986,26.729,1,60,Somewhat Successful,High Effort,Very,HM,ID
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,53.314,53.314,60.444,1,8.4,Very Successful,Maximum Effort,Very,HM,C
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,4.081,4.081,9.458,1,no,Somewhat Successful,Moderate Effort,Moderately,HM,T
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,10.657,10.657,13.355,1,no,Somewhat Successful,High Effort,Very,HM,RC
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,10.1,10.1,14.267,1,no,Somewhat Successful,Minimal Effort,Moderately,HM,DE1
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,2.041,10.781,33.561,2,The distribution not quite clear,,,,HM,DE2
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Neutral,Neutral,Unclear,12.269,12.269,33.39,1,the IMDB ,,,,HM,MEM
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,28.388,107.353,117.623,13,No 457,Perfect Execution,High Effort,Very,CO,ID
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,24.477,74.105,83.075,7,velvet trebi,Very Successful,High Effort,Very,CO,C
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,16.237,16.237,19.288,1,increase,Somewhat Successful,High Effort,Very,CO,T
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,32.754,40.72,53.275,10,there is a consistently higher,Very Successful,Minimal Effort,Slightly,CO,RC
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,14.589,149.02,149.342,9,Manchuria quite standing out.,Somewhat Successful,Minimal Effort,Slightly,CO,DE1
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,11.139,11.139,67.456,1,There is no consistent barley yield through out ,,,,CO,DE2
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Very Clear,17.367,17.367,43.541,1,There is consistent yielding through the year,,,,CO,MEM
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,17.715,17.715,27.36,1,AAPL,Somewhat Successful,Moderate Effort,Moderately,LS,ID
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,12.019,12.019,17.532,1,AAPL,Very Successful,High Effort,Very,LS,C
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,6.907,6.907,47.691,1,Significant price increase,Very Successful,High Effort,Very,LS,T
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,487.237,503.533,505.941,4, decreases,Very Successful,High Effort,Very,LS,RC
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,21.533,23.488,30.686,3,no,Mostly Unsuccessful,Moderate Effort,Moderately,LS,DE1
60e8b06bfb1c78d450ae9f79,7,3.5,60.0,14,33.0,32.0,7.0,34.0,31.0,9.0,5.0,13.0,7.0,2.0,R_7lDPvAVGTolfGy5,Appealing,Satisfied,Clear,8.615,33.626,35.958,4,The price variation over the years,,,,LS,DE2
